text,label,label_id
Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!,ham,0
Whatsup there. Dont u want to sleep,ham,0
S:-)kallis wont play in first two odi:-),ham,0
I like to think there's always the possibility of being in a pub later.,ham,0
Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,ham,0
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam,1
SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,spam,1
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,ham,0
If you were/are free i can give. Otherwise nalla adi entey nattil kittum,ham,0
Oh yeah clearly it's my fault,ham,0
"Fuuuuck I need to stop sleepin, sup",ham,0
Thanks  and ! Or bomb and date as my phone wanted to say! ,ham,0
Let me know when you've got the money so carlos can make the call,ham,0
Yup i thk so until e shop closes lor.,ham,0
Sorry i missed your call. Can you please call back.,ham,0
"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",ham,0
"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",ham,0
Y bishan lei... I tot ü say lavender? ,ham,0
Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,ham,0
Teach me apps da. When you come to college.,ham,0
Are you wet right now?,ham,0
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,ham,0
Dear got train and seat mine lower seat,ham,0
Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,ham,0
If I get there before you after your ten billion calls and texts so help me god,ham,0
Also track down any lighters you can find,ham,0
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",spam,1
"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",spam,1
"Yep, by the pretty sculpture",ham,0
Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,ham,0
Hey check it da. I have listed da.,ham,0
Host-based IDPS for linux systems.,ham,0
Its going good...no problem..but still need little experience to understand american customer voice...,ham,0
So the sun is anti sleep medicine.,ham,0
Ok...,ham,0
"She was supposed to be but couldn't make it, she's still in town though",ham,0
Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,ham,0
2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,spam,1
Mm not entirely sure i understood that text but hey. Ho. Which weekend?,ham,0
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,ham,0
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,spam,1
"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",ham,0
Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,ham,0
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,spam,1
Cps is causing the outages to conserve energy.,ham,0
Ok,ham,0
Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,ham,0
You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,spam,1
NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?,ham,0
Went fast asleep dear.take care.,ham,0
:-( sad puppy noise,ham,0
Lmao you know me so well...,ham,0
"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",ham,0
Ard 6 like dat lor.,ham,0
I donno if they are scorable,ham,0
Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,spam,1
Wat time ü finish?,ham,0
"Oops, I'll let you know when my roommate's done",ham,0
"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",ham,0
Audrie lousy autocorrect,ham,0
K k :-):-) then watch some films.,ham,0
I don't know but I'm raping dudes at poker,ham,0
Pls come quick cant bare this.,ham,0
"No, I was trying it all weekend ;V",ham,0
u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),spam,1
Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,ham,0
Want to send me a virtual hug?... I need one,ham,0
Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,spam,1
How much she payed. Suganya.,ham,0
How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,ham,0
When i have stuff to sell i.ll tell you,ham,0
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,ham,0
Go chase after her and run her over while she's crossing the street,ham,0
"Just sent you an email – to an address with incomm in it, is that right?",ham,0
No pic. Please re-send.,ham,0
Ok,ham,0
Whats the staff name who is taking class for us?,ham,0
Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,ham,0
"I'm a guy, browsin is compulsory",ham,0
FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,spam,1
That's y u haf 2 keep me busy...,ham,0
Just sleeping..and surfing,ham,0
Oh ho. Is this the first time u use these type of words,ham,0
"* Was really good to see you the other day dudette, been missing you!",ham,0
I am on the way to tirupur.,ham,0
"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",ham,0
I am going to sleep. I am tired of travel.,ham,0
Why do you ask princess?,ham,0
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,spam,1
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,spam,1
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,spam,1
"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",spam,1
Nvm take ur time.,ham,0
I don't think he has spatula hands!,ham,0
He also knows about lunch menu only da. . I know,ham,0
"K give me a sec, breaking a  &lt;#&gt;  at cstore",ham,0
Love it! The girls at the office may wonder why you are smiling but sore...,ham,0
Not getting anywhere with this damn job hunting over here!,ham,0
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",ham,0
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",ham,0
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",spam,1
Hey mr whats the name of that bill brison book the one about language and words ,ham,0
Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,ham,0
Give one miss from that number please,ham,0
Yup,ham,0
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,spam,1
Haha okay... Today weekend leh... ,ham,0
"They can try! They can get lost, in fact. Tee hee",ham,0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,1
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,ham,0
Am only searching for good dual sim mobile pa.,ham,0
Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,spam,1
Ya even those cookies have jelly on them,ham,0
Wife.how she knew the time of murder exactly,ham,0
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",spam,1
Thats cool. Where should i cum? On you or in you? :),ham,0
What time should I tell my friend to be around?,ham,0
I cant pick the phone right now. Pls send a message,ham,0
Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),ham,0
Can you just come in for a sec? There's somebody here I want you to see,ham,0
HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,ham,0
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",spam,1
Thinking of u ;) x,ham,0
About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,ham,0
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",ham,0
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",ham,0
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,spam,1
I am late. I will be there at,ham,0
i want to grasp your pretty booty :),ham,0
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",spam,1
Am i that much dirty fellow?,ham,0
Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,ham,0
"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",ham,0
"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",ham,0
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,ham,0
7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,ham,0
"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",ham,0
"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",spam,1
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,spam,1
How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,ham,0
Will be out of class in a few hours. Sorry,ham,0
But you dint in touch with me.,ham,0
So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,ham,0
FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,spam,1
"449050000301 You have won a £2,000 price! To claim, call 09050000301.",spam,1
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",spam,1
Oooh bed ridden ey? What are YOU thinking of?,ham,0
Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,ham,0
Bognor it is! Should be splendid at this time of year.,ham,0
